1.222072829000000027e+00,-1.019590873274340941e-02,6.231928695005908292e-01,-3.222373896093628787e+00,2.042609964423292013e-04,8.180585311974120089e-02,-1.974100682369488879e+00,3.473441791530615941e-01,3.999413524496277239e-02,1.152349638349727812e-01,7.730975522585392667e-03,3.298179171004900212e-02,1.126997292210800694e-01,1.589863901631739102e-02,-6.093639837758324518e-01,-3.290351322687258273e-01,-4.958851263251358714e-05,-8.510500878517864021e-02,1.464635206832594960e+00,1.362823785330030124e-01,-4.590619204620519089e-02,-1.182153611781600749e-01,-8.540881366186149279e-03,-3.299434191541036204e-02,-1.185308431567527881e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.540790071952116147e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.978438931791870914e-01,4.768242315243111373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.197146866926758646e-01,-4.359223412062655789e-02,9.744656277460521210e+00,4.565893174922051045e-01,-6.652175709062546627e-01,-5.884005700660261962e-01,-5.884005700652547022e-01
1.322211849999999966e+00,-1.589633686289687250e-02,6.093697935948581001e-01,-3.211759020919489060e+00,4.964679524421811152e-05,8.510370001409173213e-02,-1.962483959930591659e+00,3.405447228518457825e-01,4.590794153860878329e-02,1.182137072250739190e-01,8.540429536456617399e-03,3.299443019391823384e-02,1.185285936584996591e-01,2.169047931152880831e-02,-5.947477579061138941e-01,-3.393027882443328536e-01,9.702135925922942617e-05,-8.839752473773329622e-02,1.452408693562114328e+00,1.435018768800141453e-01,-4.150875274286369015e-02,-1.223756271656939593e-01,-9.677624585953678929e-03,-3.277217699847833482e-02,-1.241899401943281217e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.540790071952116147e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.978438931791870914e-01,4.768242315243111373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.493016865021123296e-01,-4.148212838544438480e-02,9.743451825420200052e+00,4.597363172446763402e-01,-6.652175709060443864e-01,-5.884005700162776575e-01,-5.884005700154256724e-01
1.421949678000000050e+00,-2.168805302779630573e-02,5.947535553954519383e-01,-3.201491520553796821e+00,-9.697955089427168218e-05,8.839628277274780288e-02,-1.950257463607876218e+00,3.333247793334352949e-01,4.150660001898615059e-02,1.223746926484250153e-01,9.677134642511298068e-03,3.277234071181034381e-02,1.241878409008654316e-01,2.803817439195530406e-02,-5.795800535718209634e-01,-3.503871358025118510e-01,2.063924163955489939e-04,-9.164674919906830308e-02,1.439649592176820647e+00,1.498456426761002047e-01,-4.713709850137665774e-02,-1.248209052404280622e-01,-1.095934893451381079e-02,-3.234380229144718372e-02,-1.296820753381734137e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.540790071952116147e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.978438931791870914e-01,4.768242315243111373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.783522761958757252e-01,-3.985810915469634175e-02,9.741958595677713717e+00,4.624501495777374460e-01,-6.652175709058186781e-01,-5.884005699515868493e-01,-5.884005699506480447e-01
1.521905229999999998e+00,-2.803598320486701961e-02,5.795854787904989314e-01,-3.190406583411156127e+00,-2.063635351330361800e-04,9.164565831138382634e-02,-1.937498029051702098e+00,3.269810211221549912e-01,4.713881058119626793e-02,1.248196871447536521e-01,1.095898256585403630e-02,3.234401454936941533e-02,1.296802604983708918e-01,3.446994421328306718e-02,-5.636557594284706818e-01,-3.610928376378358950e-01,2.911633551043199628e-04,-9.484870202675553530e-02,1.426312754164718921e+00,1.569844545093286026e-01,-4.211515385855068433e-02,-1.283958349774972363e-01,-1.203466074421246507e-02,-3.172072363763352859e-02,-1.350089492547356940e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.540790071952116147e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.978438931791870914e-01,4.768242315243111373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.006672779678284613e+00,-3.836578955541705693e-02,9.740390374613589586e+00,4.655381546103225521e-01,-6.652175709055752062e-01,-5.884005698682830410e-01,-5.884005698672567508e-01
1.622133118999999901e+00,-3.446769094004223377e-02,5.636610417021834518e-01,-3.179700915939307482e+00,-2.911376014593791695e-04,9.484769924889624448e-02,-1.924161092693752906e+00,3.198416603510246814e-01,4.211340810511594174e-02,1.283951168345273675e-01,1.203437049407352077e-02,3.172098197997019753e-02,1.350072904258863282e-01,4.148346202043423636e-02,-5.472139915521128106e-01,-3.725519575714614784e-01,3.713271105892828119e-04,-9.796989126046588836e-02,1.412476048182050192e+00,1.628469476409994121e-01,-4.754455639634718594e-02,-1.306314311752007351e-01,-1.293805232668676468e-02,-3.091654690698237423e-02,-1.401721174427623118e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.540790071952116147e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.978438931791870914e-01,4.768242315243111373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.034299298152066671e+00,-3.681943481121171396e-02,9.738825382299195255e+00,4.679694604318264672e-01,-6.652175709055064834e-01,-5.884005698093014436e-01,-5.884005698082395153e-01
1.721842131999999914e+00,-4.148065560030277793e-02,5.472207812836780150e-01,-3.168242427132397232e+00,-3.712918405098797336e-04,9.796869033056987419e-02,-1.910325628441121637e+00,3.139800680382672793e-01,4.754679581926094661e-02,1.306302258206322175e-01,1.293772918654001458e-02,3.091693139063211859e-02,1.401701388042564389e-01,4.857594623345386220e-02,-5.300551247302075497e-01,-3.834512682698275055e-01,4.604648397221148691e-04,-1.010047842771581994e-01,1.398103730012297596e+00,1.698822810691251184e-01,-4.188940264461035040e-02,-1.336771442751680250e-01,-1.375467866258521521e-02,-2.994483743254822139e-02,-1.451723810278892357e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.540790071952116147e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.978438931791870914e-01,4.768242315243111373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060748106821778780e+00,-3.518267235210263688e-02,9.737225921525816119e+00,4.710292940174112264e-01,-6.652175709057841502e-01,-5.884005698340735169e-01,-5.884005698330890821e-01
1.821874138999999948e+00,-4.857297646875938235e-02,5.300619267233989129e-01,-3.157343339414613315e+00,-4.604255798019707413e-04,1.010036529391897808e-01,-1.895953370029399565e+00,3.069440152139036870e-01,4.188737737135030115e-02,1.336763703605300946e-01,1.375436158602916237e-02,2.994527309060490694e-02,1.451705088514279041e-01,5.625334121662557696e-02,-5.124705034825233207e-01,-3.951771309369357943e-01,5.619655690073229121e-04,-1.039295589199119157e-01,1.383246394511824962e+00,1.752208319001375691e-01,-4.712104784016342418e-02,-1.356781258486009500e-01,-1.457443071788614916e-02,-2.881848944442804220e-02,-1.500124113060815889e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.540790071952116147e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.978438931791870914e-01,4.768242315243111373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.086896341576515379e+00,-3.341387124949510984e-02,9.735630828645772894e+00,4.732186662235310926e-01,-6.652175709060218489e-01,-5.884005698551465491e-01,-5.884005698542191798e-01
1.921965949999999923e+00,-5.625076647484791859e-02,5.124766023899255396e-01,-3.145617023058079553e+00,-5.619250094031080778e-04,1.039285228333359790e-01,-1.881095959005627094e+00,3.016059546339895925e-01,4.712335543537652521e-02,1.356771868170295048e-01,1.457410572824624495e-02,2.881895790495958565e-02,1.500106828060374653e-01,6.323056334469347173e-02,-4.959438730276176654e-01,-4.062382276288218352e-01,6.718648912929668301e-04,-1.067368422075570256e-01,1.367879275111069548e+00,1.821426875756251562e-01,-4.087455130044767571e-02,-1.382220977269962292e-01,-1.545505850465240215e-02,-2.754908686771204152e-02,-1.546958384086444260e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.540790071952116147e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.978438931791870914e-01,4.768242315243111373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.112430374185418458e+00,-3.162722027456783824e-02,9.734011589339306880e+00,4.762669011472696612e-01,-6.652175709062319031e-01,-5.884005698783950633e-01,-5.884005698775230941e-01
2.021820339000000022e+00,-6.322603734186442448e-02,4.959539625305837696e-01,-3.134558300524677765e+00,-6.718056305459185751e-04,1.067354002341880381e-01,-1.865731717064068818e+00,2.946841399148319995e-01,4.087181526055887193e-02,1.382211310759442202e-01,1.545453994763557048e-02,2.754984458009390735e-02,1.546933877298850568e-01,7.159166468808128569e-02,-4.773049102930974619e-01,-4.181650262636990578e-01,7.813372372987658189e-04,-1.094006162939239746e-01,1.352086623883542726e+00,1.869389198063342028e-01,-4.592536154306166296e-02,-1.400079076346462670e-01,-1.641302788003591931e-02,-2.614929730296020743e-02,-1.592230334710405260e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.540790071952116147e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.978438931791870914e-01,4.768242315243111373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134663062977808057e+00,-3.009152198109589851e-02,9.732561384555792117e+00,4.782241448698903441e-01,-6.652175709064060971e-01,-5.884005698970028453e-01,-5.884005698961688458e-01
2.121831036000000115e+00,-7.158911433058438856e-02,4.773107373116330376e-01,-3.122628632942932470e+00,-7.813067088071612432e-04,1.093998559925797309e-01,-1.849935426992882270e+00,2.898873544157031246e-01,4.592742682302333040e-02,1.400072937175803334e-01,1.641272146391514752e-02,2.614975553401910346e-02,1.592217134759779107e-01,8.004973986774954753e-02,-4.579804492204175848e-01,-4.300616360750816880e-01,8.825744509255365041e-04,-1.119219669278712775e-01,1.335803500849029435e+00,1.937122269428743215e-01,-3.908068008203669647e-02,-1.420436879003829922e-01,-1.742921324808803518e-02,-2.462960925939799983e-02,-1.636005218738882938e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.540790071952116147e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.978438931791870914e-01,4.768242315243111373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.155461370565796342e+00,-2.876363482960184181e-02,9.731268089826276224e+00,4.813376343858367656e-01,-6.652175709065778486e-01,-5.884005699180890891e-01,-5.884005699172923931e-01
